ID,Title,Authors,Year,cited_in,context
1591354983,beginning to read thinking and learning about print,marilyn jager adams,1991,2045483726,"An abundance of research literature on English reading development has shown that learning to read English requires mastering the processes of manipulating the sounds in words and mapping graphemes onto phonemes (Adams, 1990).
Naming speed is related to fluent reading, which is also associated with orthographic knowledge because recognition of letter patterns in a word depends on seeing these letters in sufficient temporal contiguity (Adams, 1990).
Phonological awareness (PA) refers to the ability to recognize that spoken words can be broken down into syllables, intra-syllabic units, and phonemes as well as the ability to talk about, reflect upon, and manipulate these components (Adams, 1990; Goswami & Bryant, 1990; Kirby et al., 2003; Wagner, Torgesen, Laughon, Simmons, & Rashotte, 1993).
These skills include phonological awareness, which refers to the ability to manipulate the sounds in words and the awareness of the sound structure of words, and phonological decoding, which enables the reader to convert written words into oral language by analyzing individual graphemes into their corresponding phonemes (Adams, 1990; Wagner, Torgesen, & Rashotte, 1994).
This mastery contains a variety of related skills such as establishing various phonological processing skills (Adams, 1990; Wagner et al., 1994)."
1591354983,beginning to read thinking and learning about print,marilyn jager adams,1991,2053971199,"As kindergarten education in Britain and the USA generally involves an introduction to the rudimentary skills necessary for reading (Adams, 1990), finding that a cognitive skill in preschool children predicts reading ability in the first school year may reveal nothing more than that early reading ability predicts later reading ability."
1591354983,beginning to read thinking and learning about print,marilyn jager adams,1991,2072292880,"Researchers have hypothesized that the phonological structure of letter names can facilitate the process of letter-sound learning, as many letter names serve as cues to corresponding phonemes (Adams, 1990; Ehri, 2005; Foulin, 2005; McBride-Chang, 1999; Share, 2004; Treiman, Pennington, Shriberg, & Boada, 2008; Treiman & Rodriguez, 1999)."
1591354983,beginning to read thinking and learning about print,marilyn jager adams,1991,2072846259,"young children (Adams, 1990)."
1591354983,beginning to read thinking and learning about print,marilyn jager adams,1991,2080068233,"The ability to recognize, name, and write letters is a prerequisite to learning to read (Adams,  1990 ; Ehri, Nunes, Willows, Yaghoub-Zadeh, & Shanahan,  2001 ; Fuchs, Fuchs, Hosp, & Jenkins,  2001 ; Lonigan et al."
1591354983,beginning to read thinking and learning about print,marilyn jager adams,1991,2105771727,"In particular, the ability to rapidly name letters of the alphabet seems to consistently predict whether a student will experience difficulty in learning to read in the primary grades ( Adams, 1990;  Schatschneider, Fletcher, Francis, Carlson, & Foorman, 2004)."
1591354983,beginning to read thinking and learning about print,marilyn jager adams,1991,2111962762,"Because results from our previous intervention study (Vellutino et al., 1996; Scanlon & Vellutino, 1996) suggested that knowledge of letter names is a reasonably accurate measure of children who may be at-risk for early reading difficulties (see also  Adams, 1990 ), each child was given the WRMT-R Letter Identification subtest and all children who scored at or below the 30th percentile on this test were selected for the at-risk group.A test of letter identification was used to initially identify at-risk kindergarten children because it was shown, in that study and elsewhere ( Adams, 1990 ), to be the single best predictor of early and long-term reading difficulties."
1591354983,beginning to read thinking and learning about print,marilyn jager adams,1991,2127823584,"217 particular is because it is considered to form a bridge between achieving sensitivity to sounds and, later, reaching the alphabet principle, which refers to the fact that printed letters represent phonemes (Adams, 1990; Foulin, 2005; Treiman, 1998; Wagner et al., 1997).
Adams (1990), for example, suggests the following classification ranging from the easiest to the most difficult: - recognising familiar rhymes - recognising and classifying words into onset and rimes - syllable blending, or isolating the first sound of words - phoneme segmentation tasks - deletion or phoneme reversal to discover words.
It is agreed that letters are key to constructing the alphabetic principle (Adams, 1990; Ehri, 1993).
Letter knowledge is one of the most significant predictors of success in reading and writing, which together with phonological awareness is crucial in the acquisition of the alphabet principle (Adams, 1990; Bloodgood, 1999; Lonigan, Burgess & Anthony, 2000).
These data confirmed the view that letter knowledge is a powerful predictor of learning to read (Adams, 1990; Ball & Blachman, 1991; Bradley & Bryant, 1983; Cardoso-Martins et al., 2002; Stuart & Coltheart, 1988; Caravolas, Hulme & Snowling, 2001; Elbro, 1998; Scarbourough, 1998), especially regarding decoding.
This result is not in line with research in English, where it has been found that rhyme awareness is reached by the end of kindergarten and that some rhyme tasks are too easy for first-grade children (Adams, 1990; Chard & Dickson, 1999).
c) After these foundational and basic phases, children advance to a consolidated alphabetic phase, which is the stage at which they are able to read and decode chunks of letters, such as rhymes, syllables, and morphemes to identify words, ideally by correspondence to morphemic units (Adams, 1990; Duncan, Seymour & Hill, 2000; Duncan & Seymour, 2003; Frith, 1985; Tafa & Manolitsis, 2008)."
1591354983,beginning to read thinking and learning about print,marilyn jager adams,1991,2133660287,"Across a large body of research, scientists have shown that alphabetic knowledge (letter-name and letter-sound knowledge) and phonological awareness (PA) are critical for students’ reading acquisition in languages with alphabetic orthographies (Adams, 1990; Ehri, 1998; Kim, 2009; Levin, Shatil-Carmon, & Asif-Rave, 2006; McBride-Chang, 1999; Muter, Hulme, Snowling, & Stevenson, 2004; Schatschneider, Fletcher, Francis, Carlson, & Foorman, 2004; Storch & Whitehurst, 2002).
These results indicate that students take advantage of letter names in inducing letter-sound information (Adams, 1990; Evans et al., 2006; Foulin, 2005), and lettername knowledge has a large impact on letter-sound knowledge."
1591354983,beginning to read thinking and learning about print,marilyn jager adams,1991,2133678196,"According to Adams (1990), systematic instruction involves a logical, methodological progression of previously taught information that enables a learner to be successful with"
1591354983,beginning to read thinking and learning about print,marilyn jager adams,1991,2152490756,"Language development, knowledge of letters and print, and phonemic awareness are specific aspects of emergent literacy that serve as the foundation for later reading ( Adams, 1990;  National Research Council, 1998; Schatschneider, Fletcher, Francis, Carlson, & Foorman, 2004; Whitehurst & Lonigan, 1998)."
1591354983,beginning to read thinking and learning about print,marilyn jager adams,1991,2160037112,"Children’s letter-name knowledge and phonological awareness are the two important predictorsofsubsequentliteracyacquisitionforchildrenlearningtoreadinalphabetic languages ( Adams, 1990;  Lonigan, Burgess, & Anthony, 2000; Snow, Burns, & Griffin,1998;Whitehurst&Lonigan,1998).Despiteclearevidenceoftheimportance of letter-name knowledge and phonological awareness for literacy acquisition, however, the relative importance of these ..."
1591354983,beginning to read thinking and learning about print,marilyn jager adams,1991,2163249987,"Adams (1990) maintains that early familiarity with letter names provides a useful mnemonic peg on which to hang the percept of the letter as it further develops through instruction and asserts that familiarity with the visual shapes of letters is a prerequisite for learning to read.
UC letters are more recognizable than their LC counterparts among young children (Adams, 1990; Evans et al., 2006; Treiman, Cohen, et al., 2007; Treiman & Kessler, 2004; Turnbull et al., 2010).
While learning UC letters is important, the ability to recognize LC letters is critical for reading (Adams, 1990) because a"
